ymd,dow,employees,dayoff,bustrip,overtime,remote,menu3,dn,rice,soup,side1,side2,side3,kimchi,atoffice
2017-05-15,0,2637,63,224,516,0.0,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미카레튀김  연근땅콩조림  셀프무쌈말이  포기김치 (김치:국내산) ,505.0,쌀밥/잡곡밥,닭개장,가자미카레튀김,연근땅콩조림,셀프무쌈말이,포기김치,2350.0
2017-05-16,1,2637,41,266,486,0.0,꼬마김밥 (쌀:국내산) 잔치국수  감자만두  멕시칸샐러드  오이피클  포기김치 (김치:국내산) ,533.0,꼬마김밥,잔치국수,감자만두,멕시칸샐러드,오이피클,포기김치,2330.0
2017-05-17,2,2637,46,268,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  갈치양념조림  비엔나컬리플라워볶음  얼갈이나물  포기김치 (김치:국내산) ,484.0,쌀밥/잡곡밥,차돌박이찌개,갈치양념조림,비엔나컬리플라워볶음,얼갈이나물,포기김치,2323.0
2017-05-18,3,2637,60,287,343,0.0,쌀밥/잡곡밥 (쌀:국내산) 옛날돈가스  옥수수스프  고구마범벅  양배추샐러드/음료  포기김치 (김치:국내산) ,459.0,쌀밥/잡곡밥,옛날돈가스,옥수수스프,고구마범벅,양배추샐러드/음료,포기김치,2290.0
2017-05-19,4,2637,146,305,81,0.0,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  쇠고기숙주볶음  청포묵무침  무생채  열무김치 (김치:국내산) ,414.0,쌀밥/잡곡밥,배추된장국,쇠고기숙주볶음,청포묵무침,무생채,열무김치,2186.0
2017-05-22,0,2637,63,240,504,0.0,쌀밥/잡곡밥 (쌀:국내산) 연두부찌개  코다리조림  순대야채볶음  오이무침/바나나  포기김치 (김치:국내산) ,585.0,쌀밥/잡곡밥,연두부찌개,코다리조림,순대야채볶음,오이무침/바나나,포기김치,2334.0
2017-05-23,1,2637,47,257,429,0.0,볶음밥 (쌀:국내산) 짬뽕  탕수육  단무지  아이스슈  포기김치 (김치:국내산) ,545.0,볶음밥,짬뽕,탕수육,단무지,아이스슈,포기김치,2333.0
2017-05-24,2,2637,49,277,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  모둠장조림  해라피겨자채  가지나물  포기김치 (김치:국내산) ,387.0,쌀밥/잡곡밥,꽃게탕,모둠장조림,해라피겨자채,가지나물,포기김치,2311.0
2017-05-25,3,2637,57,290,320,0.0,마파두부덮밥 (쌀:국내산) 유부장국  수제고로케  생과일플레인샐러드  쨔샤이무침  포기김치 (김치:국내산) ,456.0,마파두부덮밥,유부장국,수제고로케,생과일플레인샐러드,쨔샤이무침,포기김치,2290.0
2017-05-26,4,2637,164,302,60,0.0,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  치즈닭갈비  해물까스  깻잎양념찜  포기김치 (김치:국내산) ,462.0,쌀밥/잡곡밥,된장찌개,치즈닭갈비,해물까스,깻잎양념찜,포기김치,2171.0
2017-05-29,0,2637,88,240,394,0.0,쌀밥/잡곡밥 (쌀:국내산) 우거지해장국  임연수엿장조림  고기전  두반장가지볶음  포기김치 (김치:국내산) ,555.0,쌀밥/잡곡밥,우거지해장국,임연수엿장조림,고기전,두반장가지볶음,포기김치,2309.0
2017-05-30,1,2637,57,256,293,0.0,김밥 (쌀:국내산) 맑은국  쫄면야채무침  오징어튀김  바나나와플/단무지  포기김치 (김치:국내산) ,579.0,김밥,맑은국,쫄면야채무침,오징어튀김,바나나와플/단무지,포기김치,2324.0
2017-06-01,3,2648,66,265,317,0.0,주먹밥 (쌀:국내산) 단호박스프  로제스파게티  샐러드/피클  마늘빵/음료  포기김치 (김치:국내산) ,505.0,주먹밥,단호박스프,로제스파게티,샐러드/피클,마늘빵/음료,포기김치,2317.0
2017-06-02,4,2648,165,293,77,0.0,쌀밥/잡곡밥 (쌀:국내산) 새알만두국  팝콘치킨  두부새싹구이  도라지채무침  포기김치 (김치:국내산) ,480.0,쌀밥/잡곡밥,새알만두국,팝콘치킨,두부새싹구이,도라지채무침,포기김치,2190.0
2017-06-05,0,2648,633,150,174,0.0,쌀밥/잡곡밥 (쌀:국내산) 감자고추장찌개  탕수어  우엉잡채  오이생채  포기김치 (김치:국내산) ,306.0,쌀밥/잡곡밥,감자고추장찌개,탕수어,우엉잡채,오이생채,포기김치,1865.0
2017-06-07,2,2648,75,228,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  돼지갈비찜  오징어브로컬리  취나물  포기김치 (김치:국내산) ,549.0,쌀밥/잡곡밥,열무된장국,돼지갈비찜,오징어브로컬리,취나물,포기김치,2345.0
2017-06-08,3,2648,63,274,423,0.0,김밥볶음밥 (쌀:국내산) 냉모밀국수  야채튀김  옥수수샐러드  조각사과  포기김치 (김치:국내산) ,443.0,김밥볶음밥,냉모밀국수,야채튀김,옥수수샐러드,조각사과,포기김치,2311.0
2017-06-09,4,2648,130,294,67,0.0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  가자미양념찜  닭살겨자냉채  시금치나물  포기김치 (김치:국내산) ,460.0,쌀밥/잡곡밥,쇠고기미역국,가자미양념찜,닭살겨자냉채,시금치나물,포기김치,2224.0
2017-06-12,0,2648,87,209,529,0.0,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육강정  옥수수전  청경채무침  포기김치 (김치:국내산) ,552.0,쌀밥/잡곡밥,된장찌개,돈육강정,옥수수전,청경채무침,포기김치,2352.0
2017-06-13,1,2648,47,234,451,0.0,참치회덮밥 (쌀:국내산) 미소장국  고구마치즈구이  모둠과일  락교  포기김치 (김치:국내산) ,540.0,참치회덮밥,미소장국,고구마치즈구이,모둠과일,락교,포기김치,2367.0
2017-06-14,2,2648,55,253,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 알탕  미트볼케찹조림  잔멸치볶음  머위대나물  포기김치 (김치:국내산) ,408.0,쌀밥/잡곡밥,알탕,미트볼케찹조림,잔멸치볶음,머위대나물,포기김치,2340.0
2017-06-15,3,2648,64,268,318,0.0,볶음밥 (쌀:국내산) 열무김치국수  부추만두  꽃맛살샐러드  단무지  포기김치 (김치:국내산) ,443.0,볶음밥,열무김치국수,부추만두,꽃맛살샐러드,단무지,포기김치,2316.0
2017-06-16,4,2648,164,305,62,0.0,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  쇠고기장조림  올방개묵무침  가지나물  깍두기 (김치:국내산) ,383.0,쌀밥/잡곡밥,참치김치찌개,쇠고기장조림,올방개묵무침,가지나물,깍두기,2179.0
2017-06-19,0,2648,102,226,455,0.0,쌀밥/잡곡밥 (쌀:국내산) 감자국  닭데리야끼조림  매운어묵볶음  참나물땅콩가루무침  포기김치 (김치:국내산) ,489.0,쌀밥/잡곡밥,감자국,닭데리야끼조림,매운어묵볶음,참나물땅콩가루무침,포기김치,2320.0
2017-06-20,1,2648,66,253,429,0.0,충무김밥 (쌀:국내산) 미역장국  오징어무침  핫도그  오렌지  석박지 (김치:국내산) ,508.0,충무김밥,미역장국,오징어무침,핫도그,오렌지,석박지,2329.0
2017-06-21,2,2648,60,269,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  고추잡채  황태양념구이  청포묵무침  포기김치 (김치:국내산) ,445.0,쌀밥/잡곡밥,해물된장찌개,고추잡채,황태양념구이,청포묵무침,포기김치,2319.0
2017-06-22,3,2648,69,273,317,0.0,"소고기주먹밥 (쌀,현미흑미:국내산) 쌀국수  또띠아피자  흑임자샐러드  피클/피크닉  포기김치 (배추,고추가루:국내산) ",451.0,소고기주먹밥,쌀국수,또띠아피자,흑임자샐러드,피클/피크닉,포기김치,2306.0
2017-06-23,4,2648,162,290,57,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  탕수어  두부카프레제  방풍나물  깍두기 (김치:국내산) ,441.0,쌀밥/잡곡밥,콩비지찌개,탕수어,두부카프레제,방풍나물,깍두기,2196.0
2017-06-26,0,2648,112,237,374,0.0,쌀밥/잡곡밥 (쌀:국내산) 연두부찌개  탕수육  통도라지구이  오이지무침  포기김치 (김치:국내산) ,539.0,쌀밥/잡곡밥,연두부찌개,탕수육,통도라지구이,오이지무침,포기김치,2299.0
2017-06-27,1,2648,59,256,309,0.0,콩국수 (쌀:국내산) 작은밥  탄두리치킨  모둠묵샐러드  수박  배추겉절이 (김치:국내산) ,575.0,콩국수,작은밥,탄두리치킨,모둠묵샐러드,수박,배추겉절이,2333.0
2017-06-29,3,2648,66,266,209,0.0,"빠에야 (쌀,현미흑미:국내산) 올챙이만두국  웨지감자  하와이안샐러드  해초무침  포기김치 (배추,고추가루:국내산) ",451.0,빠에야,올챙이만두국,웨지감자,하와이안샐러드,해초무침,포기김치,2316.0
2017-06-30,4,2648,188,296,34,0.0,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  장어강정  오꼬노미야끼계란말이  치커리무침  포기김치 (김치:국내산) ,370.0,쌀밥/잡곡밥,청국장찌개,장어강정,오꼬노미야끼계란말이,치커리무침,포기김치,2164.0
2017-07-03,0,2839,66,214,414,0.0,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어카레구이  꽃맛살볶음  마늘쫑무침  포기김치 (김치:국내산) ,501.0,쌀밥/잡곡밥,육개장,고등어카레구이,꽃맛살볶음,마늘쫑무침,포기김치,2559.0
2017-07-04,1,2839,50,247,368,0.0,후난식볶음밥 (쌀:국내산) 가쯔오장국  닭강정  고구마그라탕  무피클  포기김치 (김치:국내산) ,432.0,후난식볶음밥,가쯔오장국,닭강정,고구마그라탕,무피클,포기김치,2542.0
2017-07-05,2,2839,46,260,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 대구찌개  돈육굴소스볶음  김치녹두전  꽃상추무침  포기김치 (김치:국내산) ,340.0,쌀밥/잡곡밥,대구찌개,돈육굴소스볶음,김치녹두전,꽃상추무침,포기김치,2533.0
2017-07-06,3,2839,72,268,341,0.0,김밥 (쌀:국내산) 잔치국수  수제고로케  키위드레싱샐러드  찐옥수수  포기김치 (김치:국내산) ,501.0,김밥,잔치국수,수제고로케,키위드레싱샐러드,찐옥수수,포기김치,2499.0
2017-07-07,4,2839,146,288,73,0.0,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  해물까스  탕평채  시금치나물  포기김치 (김치:국내산) ,472.0,쌀밥/잡곡밥,순두부찌개,해물까스,탕평채,시금치나물,포기김치,2405.0
2017-07-10,0,2839,98,215,406,0.0,쌀밥/잡곡밥 (쌀:국내산) 감자국  사천식탕수육  건새우마늘쫑볶음  비름나물  포기김치 (김치:국내산) ,527.0,쌀밥/잡곡밥,감자국,사천식탕수육,건새우마늘쫑볶음,비름나물,포기김치,2526.0
2017-07-11,1,2839,62,232,380,0.0,오므라이스 (쌀:국내산) 미소장국  새우또띠아  감자범벅  오렌지주스  포기김치 (김치:국내산) ,444.0,오므라이스,미소장국,새우또띠아,감자범벅,오렌지주스,포기김치,2545.0
2017-07-12,2,2839,69,263,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  모둠장조림  참치야채전  노각무침  포기김치 (김치:국내산) ,414.0,쌀밥/잡곡밥,해물된장찌개,모둠장조림,참치야채전,노각무침,포기김치,2507.0
2017-07-13,3,2839,79,277,311,0.0,유부초밥 (쌀:국내산) 김치말이국수  풋고추튀김  꽃맛살샐러드  무초절이  열무김치 (김치:국내산) ,461.0,유부초밥,김치말이국수,풋고추튀김,꽃맛살샐러드,무초절이,열무김치,2483.0
2017-07-14,4,2839,209,286,57,0.0,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니함박조림  감자채볶음  청경채무침  포기김치 (김치:국내산) ,485.0,쌀밥/잡곡밥,고추장찌개,미니함박조림,감자채볶음,청경채무침,포기김치,2344.0
2017-07-17,0,2839,132,212,424,0.0,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  소고기장조림  꽈리고추찜  사과맛살초무침  포기김치 (김치:국내산) ,500.0,쌀밥/잡곡밥,꽃게탕,소고기장조림,꽈리고추찜,사과맛살초무침,포기김치,2495.0
2017-07-18,1,2839,98,239,419,0.0,목살필라프 (쌀:국내산) 단호박스프  토마토스파게티  시리얼과일샐러드  수제피클  포기김치 (김치:국내산) ,513.0,목살필라프,단호박스프,토마토스파게티,시리얼과일샐러드,수제피클,포기김치,2502.0
2017-07-19,2,2839,79,259,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 호박잎된장찌개  언양식불고기  코다리강정  시금치나물  포기김치 (김치:국내산) ,457.0,쌀밥/잡곡밥,호박잎된장찌개,언양식불고기,코다리강정,시금치나물,포기김치,2501.0
2017-07-20,3,2839,90,278,270,0.0,카레라이스 (쌀:국내산) 유부장국  해물볶음우동  찐햇감자   매실쥬스/단무지  포기김치 (김치:국내산) ,429.0,카레라이스,유부장국,해물볶음우동,찐햇감자,매실쥬스/단무지,포기김치,2471.0
2017-07-21,4,2839,206,301,46,0.0,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치구이  궁중떡볶이  무생채  포기김치 (김치:국내산) ,410.0,쌀밥/잡곡밥,육개장,꽁치구이,궁중떡볶이,무생채,포기김치,2332.0
2017-07-24,0,2839,237,211,401,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  고추잡채  고등어조림  간장깻잎지  알타리김치 (김치:국내산) ,486.0,쌀밥/잡곡밥,콩가루배추국,고추잡채,고등어조림,간장깻잎지,알타리김치,2391.0
2017-07-25,1,2839,214,243,272,0.0,빠에야 (쌀:국내산) 냉모밀국수  비빔야채만두  하와이안샐러드  락교  포기김치 (김치:국내산) ,514.0,빠에야,냉모밀국수,비빔야채만두,하와이안샐러드,락교,포기김치,2382.0
2017-07-27,3,2839,334,240,221,0.0,마파두부덮밥 (쌀:국내산) 미역장국  탕수육  멕시칸샐러드  찐옥수수  포기김치 (김치:국내산) ,486.0,마파두부덮밥,미역장국,탕수육,멕시칸샐러드,찐옥수수,포기김치,2265.0
2017-07-28,4,2839,419,264,46,0.0,쌀밥/잡곡밥 (쌀:국내산) 닭개장  생선까스  감자채볶음  가지나물  열무김치 (김치:국내산) ,459.0,쌀밥/잡곡밥,닭개장,생선까스,감자채볶음,가지나물,열무김치,2156.0
2017-07-31,0,2839,524,156,192,0.0,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육씨앗강정  삼치된장구이  청경채무침  포기김치 (김치:국내산) ,455.0,쌀밥/잡곡밥,아욱국,돈육씨앗강정,삼치된장구이,청경채무침,포기김치,2159.0
2017-08-01,1,2645,466,181,320,0.0,김밥볶음밥 (쌀:국내산) 잔치국수  훈제오리냉채  감자범벅  비트무피클  포기김치 (김치:국내산) ,509.0,김밥볶음밥,잔치국수,훈제오리냉채,감자범벅,비트무피클,포기김치,1998.0
2017-08-02,2,2645,454,188,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 느타리버섯국  탕수어  견과류조림  도토리묵무침  알타리김치 (김치:국내산) ,337.0,쌀밥/잡곡밥,느타리버섯국,탕수어,견과류조림,도토리묵무침,알타리김치,2003.0
2017-08-03,3,2645,451,207,301,0.0,콩나물밥 (쌀:국내산) 가쯔오장국  쇠고기장조림  실곤약흑임자무침  부추생채  포기김치 (김치:국내산) ,401.0,콩나물밥,가쯔오장국,쇠고기장조림,실곤약흑임자무침,부추생채,포기김치,1987.0
2017-08-04,4,2645,544,238,55,0.0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  치킨텐더  꽃맛살볶음  비름나물  포기김치 (김치:국내산) ,354.0,쌀밥/잡곡밥,차돌박이찌개,치킨텐더,꽃맛살볶음,비름나물,포기김치,1863.0
2017-08-07,0,2645,428,168,351,0.0,쌀밥/잡곡밥 (쌀:국내산) 근대국  등갈비김치찜  메밀전병만두  해파리겨자채  열무김치 (김치:국내산) ,497.0,쌀밥/잡곡밥,근대국,등갈비김치찜,메밀전병만두,해파리겨자채,열무김치,2049.0
2017-08-08,1,2645,414,207,350,0.0,해물굴소스볶음밥 (쌀:국내산) 가쯔오장국  비빔메밀국수  야채튀김  과일샐러드/단무지  포기김치 (김치:국내산) ,445.0,해물굴소스볶음밥,가쯔오장국,비빔메밀국수,야채튀김,과일샐러드/단무지,포기김치,2024.0
2017-08-09,2,2645,428,210,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 뼈해장국  고등어조림  계란말이  건파래무침  석박지 (김치:국내산) ,372.0,쌀밥/잡곡밥,뼈해장국,고등어조림,계란말이,건파래무침,석박지,2007.0
2017-08-10,3,2645,438,228,292,0.0,멸치주먹밥 (쌀:국내산) 물냉면  케이준샐러드  떡볶이  무초절이  포기김치 (김치:국내산) ,438.0,멸치주먹밥,물냉면,케이준샐러드,떡볶이,무초절이,포기김치,1979.0
2017-08-11,4,2645,566,240,66,0.0,쌀밥/잡곡밥 (쌀:국내산) 오징어국  깐풍기  모둠버섯구이  쑥갓두부무침  포기김치 (김치:국내산) ,393.0,쌀밥/잡곡밥,오징어국,깐풍기,모둠버섯구이,쑥갓두부무침,포기김치,1839.0
2017-08-14,0,2645,863,131,114,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  양파치킨 (닭고기:국내산) 해물파전  도라지생채  열무김치 (김치:국내산) ,275.0,쌀밥/잡곡밥,콩가루배추국,양파치킨,해물파전,도라지생채,열무김치,1651.0
2017-08-16,2,2645,403,180,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돼지갈비찜 (돼지고기:국내산) 풍기샐러드  쫑상추무침  포기김치 (김치:국내산) ,433.0,쌀밥/잡곡밥,콩나물국,돼지갈비찜,풍기샐러드,쫑상추무침,포기김치,2062.0
2017-08-17,3,2645,357,221,380,0.0,김치볶음밥 (쌀:국내산) 어묵우동  미니햄버거  단호박범벅  요플레  배추겉절이 (김치:국내산) ,507.0,김치볶음밥,어묵우동,미니햄버거,단호박범벅,요플레,배추겉절이,2067.0
2017-08-18,4,2645,396,272,61,0.0,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  유자청제육볶음 (돼지고기:국내산) 두부카프레제  숙주나물  포기김치 (김치:국내산) ,484.0,쌀밥/잡곡밥,해물순두부찌개,유자청제육볶음,두부카프레제,숙주나물,포기김치,1977.0
2017-08-21,0,2645,74,169,618,0.0,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  안동찜닭  잡채  가지무침  열무김치 (김치:국내산) ,673.0,쌀밥/잡곡밥,참치김치찌개,안동찜닭,잡채,가지무침,열무김치,2402.0
